,id,neighborhood_overview,notes,transit,access,host_since,host_about,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,availability,zipcode_median_price,relative_zipcode_price,amenities_,amenities_Smoke_Detector,amenities_Fire_Extinguisher,amenities_TV,amenities_Shampoo,amenities_Cat(s),amenities_Pets_live_on_this_property,amenities_Free_Parking_on_Street,amenities_Gym,amenities_Wireless_Internet,amenities_Safety_Card,amenities_Indoor_Fireplace,amenities_Cable_TV,amenities_Hangers,amenities_Wheelchair_Accessible,amenities_Laptop_Friendly_Workspace,amenities_Iron,amenities_Elevator_in_Building,amenities_Dryer,amenities_First_Aid_Kit,amenities_Other_pet(s),amenities_Free_Parking_on_Premises,amenities_Dog(s),amenities_Carbon_Monoxide_Detector,amenities_Essentials,amenities_Kitchen,amenities_Breakfast,amenities_Hot_Tub,amenities_Pool,amenities_Washer_/_Dryer,amenities_Family/Kid_Friendly,amenities_Smoking_Allowed,amenities_Pets_Allowed,amenities_24-Hour_Check-in,amenities_Buzzer/Wireless_Intercom,amenities_translation_missing:_en.hosting_amenity_49,amenities_Lock_on_Bedroom_Door,amenities_Washer,amenities_Hair_Dryer,amenities_Doorman,amenities_Heating,amenities_Internet,amenities_Air_Conditioning,amenities_translation_missing:_en.hosting_amenity_50,amenities_Paid_Parking_Off_Premises,amenities_Suitable_for_Events,house_rules_LONG,house_rules_MEDIUM,house_rules_SHORT,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,host_response_rate_HIGH,host_response_rate_LOW,host_response_rate_MEDIUM,host_acceptance_rate_HIGH,host_acceptance_rate_LOW,host_acceptance_rate_MEDIUM,neighbourhood_cleansed_Allston,neighbourhood_cleansed_Back Bay,neighbourhood_cleansed_Bay Village,neighbourhood_cleansed_Beacon Hill,neighbourhood_cleansed_Brighton,neighbourhood_cleansed_Charlestown,neighbourhood_cleansed_Chinatown,neighbourhood_cleansed_Dorchester,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_East Boston,neighbourhood_cleansed_Fenway,neighbourhood_cleansed_Hyde Park,neighbourhood_cleansed_Jamaica Plain,neighbourhood_cleansed_Leather District,neighbourhood_cleansed_Longwood Medical Area,neighbourhood_cleansed_Mattapan,neighbourhood_cleansed_Mission Hill,neighbourhood_cleansed_North End,neighbourhood_cleansed_Roslindale,neighbourhood_cleansed_Roxbury,neighbourhood_cleansed_South Boston,neighbourhood_cleansed_South Boston Waterfront,neighbourhood_cleansed_South End,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Roxbury,property_type_Apartment,property_type_Bed & Breakfast,property_type_Boat,property_type_Camper/RV,property_type_Condominium,property_type_Dorm,property_type_Entire Floor,property_type_Guesthouse,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,property_type_Villa,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,calendar_updated_more than a month ago,calendar_updated_today,calendar_updated_yesterday,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_super_strict_30
711,14780436,False,False,False,False,933,False,False,1,True,False,True,2,1.0,1.0,1.0,225.0,0.0,95.0,1,0.0,2,5,0,2224.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,0.0,0.8465753424657534,175.0,1.2857142857142858,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
712,5511911,False,True,True,True,697,True,False,1,True,True,True,2,1.0,1.0,1.0,240.0,0.0,40.0,1,0.0,2,1125,1,507.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,0.07,0.0,175.0,1.3714285714285714,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
713,7036112,False,False,False,False,712,False,False,1,True,False,True,3,1.0,1.0,1.0,180.0,0.0,0.0,1,0.0,1,1125,6,85.0,97.0,9.0,9.0,10.0,10.0,10.0,9.0,False,False,False,1,1.02,0.0,175.0,1.0285714285714285,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
714,14424224,False,False,True,False,1573,True,False,1,True,True,False,3,1.0,0.0,1.0,200.0,200.0,20.0,1,0.0,2,1125,0,2224.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,0.0,0.20273972602739726,175.0,1.1428571428571428,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
715,14429876,False,False,True,False,1543,True,False,2,True,True,False,2,1.0,1.0,1.0,60.0,0.0,0.0,1,0.0,1,1125,3,83.0,93.0,9.0,7.0,9.0,9.0,9.0,9.0,False,False,False,1,3.0,0.7808219178082192,175.0,0.34285714285714286,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
716,7018497,True,False,True,True,676,False,False,1,True,False,False,4,1.5,2.0,2.0,200.0,0.0,50.0,1,0.0,1,1125,6,407.0,90.0,10.0,8.0,9.0,9.0,10.0,9.0,False,False,False,1,0.44,0.0,175.0,1.1428571428571428,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
717,14538087,True,False,True,True,1698,True,True,5,True,True,True,4,1.0,2.0,2.0,315.0,350.0,80.0,5,25.0,1,33,0,2224.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,5,0.0,0.936986301369863,175.0,1.8,False,True,True,True,True,False,False,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,False,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
718,6134145,True,True,True,True,574,True,False,4,True,True,True,4,1.0,2.0,2.0,380.0,100.0,80.0,1,0.0,2,1125,75,73.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,False,False,False,4,4.6,0.726027397260274,240.0,1.5833333333333333,False,True,True,True,True,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,True,True,False,False,False,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
719,8556025,True,True,True,True,420,True,False,1,True,True,True,4,1.0,2.0,2.0,220.0,250.0,75.0,2,25.0,2,1125,72,91.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,6.22,0.8465753424657534,175.0,1.2571428571428571,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
720,5755910,True,True,True,True,605,False,False,1,True,True,True,4,2.0,2.0,3.0,180.0,250.0,80.0,4,20.0,3,30,5,91.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,0.35,0.8136986301369863,175.0,1.0285714285714285,False,True,True,True,True,False,False,False,True,True,False,False,True,True,False,True,True,False,True,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,True,True,False,False,False,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
721,9425902,True,False,True,False,1326,True,False,1,True,True,True,2,1.0,1.0,1.0,140.0,500.0,50.0,1,0.0,1,1125,8,97.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,1.13,0.0,240.0,0.5833333333333334,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
722,12407753,False,True,False,False,220,False,False,1,True,False,True,2,1.0,1.0,1.0,180.0,0.0,50.0,1,0.0,6,1125,0,2224.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,0.0,0.0,240.0,0.75,False,True,True,True,True,True,True,False,False,True,True,False,True,True,False,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,False,False,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
723,1758953,True,True,True,True,1139,True,False,1,True,True,True,2,1.0,1.0,1.0,200.0,100.0,50.0,0,0.0,1,1125,80,77.0,94.0,9.0,10.0,10.0,10.0,10.0,9.0,False,False,False,1,2.73,0.8383561643835616,175.0,1.1428571428571428,False,True,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,True,True,False,False,False,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
724,1094599,True,True,True,False,2572,True,False,16,True,True,True,6,1.0,2.0,3.0,239.0,0.0,166.0,2,37.0,2,1125,19,97.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,False,False,False,5,0.49,1.0,249.0,0.9598393574297188,False,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
725,14589695,True,False,True,True,564,True,False,37,True,False,False,6,1.5,2.0,3.0,425.0,0.0,25.0,4,25.0,3,1125,0,2224.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,20,0.0,0.4246575342465753,175.0,2.4285714285714284,False,True,True,True,False,False,False,False,False,True,False,False,True,True,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
726,7181950,False,True,False,True,1131,True,True,15,True,True,True,4,1.0,1.0,1.0,199.0,450.0,80.0,3,30.0,3,45,67,96.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,True,False,False,15,4.95,0.8904109589041096,175.0,1.1371428571428572,False,True,True,True,True,False,False,False,False,True,False,False,True,True,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,False,False,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
727,6197950,True,True,True,True,569,True,True,1,True,True,False,6,2.0,2.0,3.0,600.0,500.0,75.0,4,50.0,2,1125,8,395.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,False,False,False,1,0.51,0.0,240.0,2.5,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
728,971393,False,False,False,False,1355,True,False,1,True,True,True,2,1.0,1.0,1.0,175.0,0.0,0.0,1,0.0,3,7,11,1116.0,95.0,9.0,10.0,10.0,10.0,9.0,9.0,False,False,False,1,0.26,0.7479452054794521,175.0,1.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
729,9344096,True,True,True,True,936,True,False,1,True,True,True,6,1.0,3.0,3.0,175.0,0.0,0.0,3,25.0,2,1125,3,320.0,93.0,9.0,9.0,9.0,10.0,10.0,10.0,False,False,False,1,0.32,0.0,175.0,1.0,False,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
730,7984226,False,False,False,False,519,False,False,1,True,False,True,2,1.0,0.0,1.0,250.0,0.0,0.0,1,0.0,1,1125,0,2224.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,0.0,0.0,175.0,1.4285714285714286,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
731,12784064,True,False,True,True,1568,True,False,11,True,True,True,6,1.0,2.0,4.0,225.0,500.0,140.0,5,10.0,3,1125,11,79.0,95.0,9.0,10.0,10.0,10.0,10.0,9.0,False,False,False,7,3.98,0.8493150684931506,175.0,1.2857142857142858,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,False,False,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
732,8458210,False,True,False,True,1131,True,True,15,True,True,True,6,1.0,2.0,2.0,325.0,450.0,100.0,4,25.0,2,60,48,90.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,True,False,False,15,4.3,0.9424657534246575,240.0,1.3541666666666667,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,True,True,False,False,False,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
733,2183058,True,False,True,True,1044,True,True,1,True,True,True,4,1.0,1.0,1.0,175.0,200.0,95.0,2,0.0,4,1125,73,73.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,True,False,False,1,2.4,0.8191780821917808,175.0,1.0,False,True,True,True,True,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,True,True,False,False,False,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
734,4279959,False,True,True,True,773,False,False,1,True,True,True,2,1.0,1.0,1.0,179.0,0.0,0.0,1,0.0,2,1125,24,188.0,90.0,9.0,8.0,10.0,10.0,10.0,9.0,False,False,False,1,1.03,0.673972602739726,175.0,1.022857142857143,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
735,2657905,True,True,True,False,1336,True,False,11,True,False,True,3,1.0,1.0,1.0,99.0,300.0,85.0,2,25.0,1,1125,49,86.0,88.0,9.0,9.0,9.0,9.0,10.0,9.0,True,False,False,10,1.74,0.7397260273972602,199.0,0.49748743718592964,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
736,4558443,True,False,True,True,737,True,False,2,True,True,False,2,1.0,0.0,2.0,165.0,95.0,25.0,1,0.0,3,1125,22,73.0,94.0,9.0,9.0,10.0,10.0,10.0,9.0,False,False,False,1,1.0,0.10136986301369863,175.0,0.9428571428571428,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
737,4034018,True,True,True,True,805,True,True,1,True,True,True,2,2.0,1.0,2.0,290.0,0.0,40.0,1,0.0,1,1125,15,90.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,0.63,0.7753424657534247,175.0,1.6571428571428573,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,True,True,False,False,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
738,947751,True,True,True,True,1368,True,False,1,True,True,True,2,1.0,1.0,1.0,130.0,0.0,0.0,1,15.0,1,1125,0,2224.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,0.0,0.0,240.0,0.5416666666666666,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
739,2658094,True,True,True,False,1336,True,False,11,True,False,True,6,1.0,2.0,4.0,179.0,300.0,95.0,5,25.0,1,1125,68,96.0,86.0,9.0,8.0,9.0,9.0,10.0,9.0,True,False,False,10,2.49,0.7945205479452054,199.0,0.8994974874371859,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
740,11229070,True,True,True,True,1254,True,False,2,True,True,False,2,1.0,1.0,1.0,95.0,0.0,0.0,1,0.0,1,1125,32,83.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,2,4.87,0.0,122.0,0.7786885245901639,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,True,True,False,False,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
741,10997047,True,False,True,False,290,True,False,1,True,True,True,4,1.0,1.0,2.0,152.0,150.0,125.0,2,15.0,3,1125,19,94.0,91.0,9.0,9.0,10.0,10.0,10.0,9.0,True,False,False,1,3.65,0.8904109589041096,175.0,0.8685714285714285,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,True,False,False,False,False,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
742,3967611,True,True,True,True,1752,True,False,1,True,True,True,3,1.0,1.0,2.0,200.0,0.0,50.0,2,15.0,3,1125,4,543.0,90.0,10.0,9.0,9.0,9.0,10.0,10.0,False,False,False,1,0.17,0.7041095890410959,240.0,0.8333333333333334,False,True,True,True,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
743,7080514,False,False,False,False,1149,False,False,1,True,True,True,2,1.0,1.0,1.0,130.0,0.0,0.0,1,0.0,3,20,1,350.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,0.11,0.0,175.0,0.7428571428571429,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
